cand_id,cand_name,cand_name_last,party,office,state,incumbency,spend,impressions,ad_tone_attack,ad_tone_promote,ad_tone_contrast
ftm_241253,"SOUTH, KYLE",SOUTH,R,State House,AL,Incumbent,4796,190496,0.00227183857012278,0.9656013788209568,0.035054072104801146
ftm_241255,"HALL, DAVID",HALL,R,State House,AL,Open Seat,448,33998,0.0051690778376751985,0.9833162957073103,0.012565201468916714
ftm_241256,"SEGRAVES, PHIL",SEGRAVES,R,State House,AL,Open Seat,742.5,24492.5,0.008427792213601425,0.9575680447820805,0.043232415232746256
ftm_241257,"BRITTON, EDDIE",BRITTON,D,State House,AL,Open Seat,3381,149981,0.009520060284224575,0.9368241242851485,0.0492489290656812
ftm_241258,"KIEL, JAMIE",KIEL,R,State House,AL,Open Seat,7593.5,647443.5,0.01079302863663475,0.9580890825462766,0.051821815490748116
ftm_241259,"RILEY, TONY",RILEY,R,State House,AL,Open Seat,448,52498,0.001954155805941549,0.9791379753669316,0.03651346324274198
ftm_241262,"MEIGS, LINDA",MEIGS,D,State House,AL,Challenger,4986,211486,0.017279253671030618,0.8425286574608242,0.1180870804002942
ftm_241263,"SANDERFORD, HOWARD",SANDERFORD,R,State House,AL,Incumbent,9438,313988,0.004984851839745729,0.9500365404866615,0.07214223344082449
ftm_241264,"JONES, TERRY",JONES,D,State House,AL,Open Seat,3517,92467,0.006764726242499772,0.9442118670432134,0.0482064125511229
ftm_241265,"REYNOLDS, REX",REYNOLDS,R,State House,AL,Open Seat,6841.5,312991.5,0.006113329325347737,0.9580496894971381,0.04687811079317269
ftm_241266,"JOHNSON, WAYNE",JOHNSON,R,State House,AL,Challenger,49.5,2999.5,0.038693798663025226,0.8148019330517947,0.12931213952754997
ftm_241267,"WHORTON, RITCHIE",WHORTON,R,State House,AL,Incumbent,1848,115498,3.6542265277219053e-4,0.9991756447082446,0.0017985333540237677
ftm_241269,"HANES JR, JAMES T (TOMMY)",HANES,R,State House,AL,Incumbent,1846,156496,0.0010677014790307633,0.9555030283917899,0.07649567495993193
ftm_241273,"JONES, BILL",JONES,D,State House,AL,Open Seat,841.5,38491.5,0.039232433849613474,0.8769770417721012,0.0989297539237024
ftm_241274,"KITCHENS, WES",KITCHENS,R,State House,AL,Open Seat,2992.5,194992.5,0.02171520896061743,0.9149188074180482,0.07610954720796231
ftm_241275,"OPOLKA, RONNIE E",OPOLKA,R,State House,AL,Open Seat,99,3499,0.05517982188934609,0.9803319954897778,0.004535094690743304
ftm_241276,"BURKE, RALPH",BURKE,D,State House,AL,Open Seat,693,36493,0.008636115117430709,0.9647976189437465,0.03097070035474042
ftm_241277,"ISBELL, GIL F",ISBELL,R,State House,AL,Open Seat,4945.5,337495.5,0.009903586612288955,0.9279095422981568,0.07663526266313038
ftm_241278,"PIERCE, KYLE",PIERCE,D,State House,AL,Open Seat,7296.5,344446.5,0.012118698573522093,0.935939060402755,0.057202787511816365
ftm_241279,"MILLICAN, JARED",MILLICAN,D,State House,AL,Challenger,448,81498,0.006627775750713668,0.9655239933790302,0.03699021363311278
ftm_241280,"NORDGREN, BECKY",NORDGREN,R,State House,AL,Incumbent,1348.5,89998.5,0.03589473319094788,0.8935185324411044,0.08036528284427037
ftm_241281,"JESSUP, RUSTY",JESSUP,R,State House,AL,Open Seat,948,52498,0.0029376898701907114,0.9669152647346141,0.054576514364993174
ftm_241283,"MCKAY, ROBERT",MCKAY,R,State House,AL,Open Seat,4447,123497,0.0014332592232420285,0.9088603808271773,0.14536514874961975
ftm_241285,"VAUGHN, JARED",VAUGHN,D,State House,AL,Open Seat,1344,120994,0.024098439894463163,0.9048007115051724,0.06919730471878005
ftm_241286,"DEVAUGHN, DUSTIN",DEVAUGHN,R,State House,AL,Challenger,547,100997,0.03793060859312785,0.729709098457779,0.2500322416372151
ftm_241287,"HOLMES, MIKE",HOLMES,R,State House,AL,Incumbent,596.5,22496.5,0.0014811659728241385,0.9744365030833118,0.04097844338998082
ftm_241291,"SELASE, SEYRAM",SELASE,D,State House,AL,Challenger,148.5,13498.5,0.013377981874761741,0.9510456847465466,0.03383898837995839
ftm_241292,"BREWER, SCOTT",BREWER,D,State House,AL,Challenger,2999.5,149999.5,0.0027297659927620916,0.8831752907450555,0.1456671242190445
ftm_241293,"JOHNSON, RONALD G",JOHNSON,R,State House,AL,Incumbent,1896,160996,0.005976213345373367,0.9660653334348352,0.03385710007226181
ftm_241294,"ROBBINS, BEN",ROBBINS,R,State House,AL,Challenger,99,14999,0.011107669780833251,0.8142309457033043,0.20083720295516952
ftm_241297,"ARNOLD-SWINDLE, NICKI",ARNOLD-SWINDLE,D,State House,AL,Challenger,643.5,31493.5,0.017803580188328567,0.8934633498224469,0.09436596910832484
ftm_241299,"CLARK-FRIESON, CHARLOTTE A",CLARK-FRIESON,D,State House,AL,Challenger,148.5,6498.5,0.02394637974597634,0.8013502150540349,0.13264019780004133
ftm_241301,"MCGEE, BRIAN",MCGEE,D,State House,AL,Open Seat,99,10499,0.006845362068045644,0.8425798531253009,0.10613057167912449
ftm_241302,"MURPHY, BRYAN A",MURPHY,R,State House,AL,Open Seat,299.5,29999.5,0.0014988172226475303,0.9190595825900744,0.20177114362164736
ftm_241303,"RAUCH, TODD",RAUCH,R,State House,AL,Open Seat,1633.5,74983.5,0.01126383505023719,0.9571812413599233,0.04814595313200831
ftm_241304,"WOOD, DEBBIE HAMBY",WOOD,R,State House,AL,Open Seat,8913,848963,0.012731560276997476,0.9334182725116225,0.061366253562684624
ftm_241305,"MALONEY, T J",MALONEY,R,State House,AL,Open Seat,349,30499,0.012312469421139048,0.8617878509115464,0.11184257568281278
ftm_241306,"SHAVER, GINNY",SHAVER,R,State House,AL,Open Seat,297,12997,0.0305330459417628,0.7659802854403455,0.17460659989754865
ftm_241308,"HOWARD, PAMELA JEAN",HOWARD,D,State House,AL,Challenger,297,15497,0.005978860358900705,0.9331867909792476,0.058930484526651825
ftm_241311,"HARDEE, JIMMIE",HARDEE,R,State House,AL,Challenger,396,13996,0.0159430498506639,0.8948686969076816,0.07652341871799817
ftm_241312,"MARTIN, JAMES M (JIMMY)",MARTIN,R,State House,AL,Incumbent,4048.5,409998.5,0.0044780965891893796,0.9855549047297087,0.011631940839904112
ftm_241314,"MOONEY II, ARNOLD G",MOONEY,R,State House,AL,Incumbent,3846.5,198496.5,0.004871188926933958,0.9668484789119591,0.03677407421484369
ftm_241316,"CROCKETT, TED",CROCKETT,R,State House,AL,Challenger,299.5,29999.5,0.015067121814858565,0.9016704748178719,0.09383952276683803
ftm_241317,"DRAKE, DICKIE",DRAKE,R,State House,AL,Incumbent,4691.5,340991.5,0.01400675547836186,0.9158560534146925,0.07879040192751047
ftm_241318,"GRAY, JENN",GRAY,D,State House,AL,Challenger,6073.5,443973.5,0.030252688293983365,0.8232916821375719,0.10701346859141447
ftm_241319,"FAULKNER, DAVID",FAULKNER,R,State House,AL,Incumbent,14845.5,247495.5,0.004297886557224778,0.972964030996917,0.041332215112458576
ftm_241320,"STEWART, FELICIA",STEWART,D,State House,AL,Challenger,1586.5,114486.5,0.021834544099534448,0.8732006740081267,0.09538767022605735
ftm_241321,"TOOMEY, JIM",TOOMEY,D,State House,AL,Open Seat,997.5,165497.5,0.04032506700674356,0.862615307934546,0.09969190261459249
ftm_241322,"WHEELER, DAVID",WHEELER,R,State House,AL,Open Seat,3896.5,209996.5,0.004766596553694526,0.9635399058493608,0.03408263490625956
ftm_241323,"CARNS, JIM",CARNS,R,State House,AL,Incumbent,10745.5,172995.5,0.0034268201808255764,0.9737028225698933,0.03547598445256467
ftm_241327,"WEAVER, APRIL",WEAVER,R,State House,AL,Incumbent,9097.5,300997.5,0.003234439621329896,0.9653442395775317,0.030381052010021153
ftm_241332,"DANIELS, ANTHONY",DANIELS,D,State House,AL,Incumbent,49.5,499.5,0.07506751831226482,0.7630800666905067,0.1442285814575687
ftm_241333,"DEES, JEROME",DEES,D,State House,AL,Open Seat,349,10499,0.01590671702424849,0.8873512337724417,0.0873899311508172
ftm_241334,"MILLER, JACQUELINE GRAY",MILLER,D,State House,AL,Open Seat,1638.5,96488.5,0.019175082640306904,0.8907551958815126,0.08992476219922696
ftm_241335,"RAFFERTY, NEIL",RAFFERTY,D,State House,AL,Open Seat,2878.5,219978.5,0.005486830294825059,0.9691988365821513,0.029771258407968966
ftm_241336,"DO, QUANG",DO,D,State House,AL,Challenger,448,60998,0.008453607978396605,0.9067975161958017,0.07155310983170195
ftm_241337,"SCOTT, RODERICK (ROD)",SCOTT,D,State House,AL,Incumbent,2044.5,217494.5,0.017229653525440352,0.9194481705127252,0.06355173545474087
ftm_241346,"HYCHE, THOMAS (TOMMY)",HYCHE,D,State House,AL,Open Seat,1485,81985,0.0146452187416058,0.885319090595748,0.08782999573097108
ftm_241347,"SULLIVAN, RODNEY",SULLIVAN,R,State House,AL,Open Seat,2294.5,176994.5,0.025074174221880897,0.9279118605859792,0.05502982288877979
ftm_241348,"BENTON, WILL",BENTON,D,State House,AL,Challenger,2727.5,152977.5,0.024674000110188037,0.8943043539303688,0.08539221036832098
ftm_241349,"WINGO, RICH",WINGO,R,State House,AL,Incumbent,299.5,7499.5,0.005918267022276896,0.957896646849796,0.040152196403400425
ftm_241351,"SELMAN-LYNN, AMBER",SELMAN-LYNN,D,State House,AL,Challenger,1930.5,74480.5,0.008621506113931773,0.944743219180373,0.05081347546757504
ftm_241352,"SEXTON, STEPHEN",SEXTON,R,State House,AL,Challenger,299.5,29999.5,0.002925547343953705,0.9250583050696274,0.10209868261747375
ftm_241353,"SHIVER, HARRY",SHIVER,R,State House,AL,Incumbent,9693.5,376493.5,0.004306669189632444,0.9346295558826929,0.05811021511932695
ftm_241356,"EASTERBROOK, BRETT",EASTERBROOK,R,State House,AL,Challenger,6298.5,329998.5,0.0011815201902461395,0.9860973607187525,0.020105673920517007
ftm_241359,"SMITH, SUSAN E",SMITH,D,State House,AL,Challenger,745,40995,0.016945709015199827,0.8670646354675968,0.09754504231008605
ftm_241360,"CHESTNUT, PRINCE",CHESTNUT,D,State House,AL,Incumbent,198,4498,0.010113519542027919,0.9550891338119085,0.040536588019017855
ftm_241363,"LAWRENCE, KELVIN J",LAWRENCE,D,State House,AL,Incumbent,49.5,2999.5,3.949609159555272e-4,0.9950743409444147,0.010060069624352755
ftm_241369,"FRIDY, MATTHEW (MATT)",FRIDY,R,State House,AL,Incumbent,12067,481967,0.01092820643812912,0.9288172916329432,0.06635701731970184
ftm_241370,"JACOBS JACK,",JACK,D,State House,AL,Challenger,2143,245993,0.010063881953743926,0.8927983226950515,0.11581095383011279
ftm_241372,"POLIZOS, DIMITRI",POLIZOS,R,State House,AL,Incumbent,6748.5,254998.5,0.00397382893831624,0.9518116879076743,0.060330908443456684
ftm_241379,"TURNER, CHRISTOPHER",TURNER,D,State House,AL,Open Seat,1049,59999,0.002861071384863525,0.8975866836647638,0.15886674731161346
ftm_241381,"HATCHER, KIRK",HATCHER,D,State House,AL,Open Seat,198,4498,0.00933559753994141,0.9333426713228191,0.06342594554759659
ftm_241383,"KLING, MARY WYNNE",KLING,D,State House,AL,Challenger,1636,92986,0.016878207639120762,0.8931698464696469,0.08265022416461619
ftm_241384,"LOVVORN, JOE",LOVVORN,R,State House,AL,Incumbent,14890,789490,0.008847821117313508,0.9326005720375066,0.07305574270021421
ftm_241385,"BLACKSHEAR, CHRIS",BLACKSHEAR,R,State House,AL,Incumbent,1797,134997,0.05219351652179746,0.8231917237426979,0.12703406226522249
ftm_241388,"JEFFCOAT, JEREMY (J J)",JEFFCOAT,D,State House,AL,Open Seat,2821.5,118471.5,0.017208320984599373,0.8575187784790139,0.11828222294846318
ftm_241391,"OLIVER, ED",OLIVER,R,State House,AL,Open Seat,594,39994,0.031163054970456686,0.8979801708519569,0.06565707157955566
ftm_241394,"WARREN, PEBBLIN W",WARREN,D,State House,AL,Incumbent,792,32492,0.019246318945604936,0.9178401553431987,0.057028439526501704
ftm_241395,"GRAY, JEREMY (MR EYG)",GRAY,D,State House,AL,Open Seat,648.5,40498.5,0.0025621178531580265,0.9727154238403694,0.03702740933771846
ftm_241404,"KIRKLAND, KRISTY M",KIRKLAND,D,State House,AL,Challenger,646,50996,0.023141650632370052,0.9141637405011759,0.07122231272637902
ftm_241406,"PARKER, ADAM E",PARKER,R,State House,AL,Open Seat,1297,100997,0.016218663591872278,0.953250591336967,0.048571690233676516
ftm_241408,"ARTHUR, JEREMY",ARTHUR,R,State House,AL,Open Seat,198,13998,1.1551751339957514e-4,0.9945731612887727,0.011025182943957929
ftm_241409,"BOOTH, AL",BOOTH,R,State House,AL,Open Seat,1938,135488,0.03693144213693167,0.8563508550693711,0.06654433521815743
ftm_241410,"CREEL, CORY",CREEL,D,State House,AL,Open Seat,544.5,56494.5,0.009290419269830761,0.9170271285397272,0.08246181095313262
ftm_241415,"SELLS, CHRIS",SELLS,R,State House,AL,Incumbent,8045.5,740995.5,0.02685670865296087,0.8939613596949946,0.09699271824493935
ftm_241416,"WHETSTONE, JOANNE",WHETSTONE,D,State House,AL,Challenger,3316.5,295466.5,0.024127073856710406,0.8906728321020854,0.08274144689237276
ftm_241417,"MARQUES, RHETT",MARQUES,R,State House,AL,Open Seat,3598.5,134998.5,0.00223951931703415,0.9688082118884523,0.05054960080271229
ftm_241418,"REEVES JR, LISTER H",REEVES,R,State House,AL,Open Seat,1091.5,104991.5,0.02121286049819336,0.9399470455504016,0.04955928109463477
ftm_241419,"WHITE, CLARKE",WHITE,R,State House,AL,Open Seat,698,74998,0.03125427646206801,0.9006239169990994,0.07655767062402083
ftm_241422,"FAUST SR, JOE",FAUST,R,State House,AL,Incumbent,3648,112998,0.005271127752073815,0.9479450631282496,0.04832699887458329
ftm_241423,"MASHBURN-MYRICK, DANIELLE",MASHBURN-MYRICK,D,State House,AL,Challenger,2292,220992,0.009070356073348789,0.9172406741557744,0.07989214374921999
ftm_241425,"HORSEY, MAURICE",HORSEY,D,State House,AL,Open Seat,346.5,3496.5,0.015199401239799152,0.9032067386447433,0.11062691576207581
ftm_241426,"SIMPSON, MATT",SIMPSON,R,State House,AL,Open Seat,6996,163496,0.0011165038363471916,0.9372547849289328,0.09412586089691406
ftm_241428,"CLARKE, ADLINE CECLINE",CLARKE,D,State House,AL,Incumbent,148.5,3998.5,0.022289366527985036,0.8486854069825117,0.11472419929211351
ftm_241429,"MCNAIR, STEPHEN",MCNAIR,R,State House,AL,Challenger,8783,568983,0.00963623941301756,0.8964718139629491,0.0844382268338832
ftm_241431,"HARRIS II, GREGORY L",HARRIS,D,State House,AL,Open Seat,49.5,7499.5,0.001530268221820507,0.9856828719147712,0.018805756991375475
ftm_241442,"GRAY, WILLIE",GRAY,R,State House,AL,Open Seat,36200.5,2370400.5,0.014069558930537395,0.9388313148616475,0.05782172622666531
ftm_241444,"STRINGER, SHANE",STRINGER,R,State House,AL,Open Seat,13825.5,1055475.5,0.011071250934726731,0.9510868221175407,0.05289412268243067
ftm_241447,"WILCOX, JULIA (MARGIE)",WILCOX,R,State House,AL,Incumbent,8945.5,323995.5,0.012360720814390122,0.9170137676869166,0.07229207586301128
ftm_241449,"BROWN, CHIP",BROWN,R,State House,AL,Open Seat,349,14999,3.948260147711696e-4,0.9885584292617867,0.023415195741898664
ftm_241452,"MELSON, TIM",MELSON,R,State Senate,AL,Incumbent,15938.5,1193488.5,0.010682589925517934,0.9258774477647062,0.06320721245756515
ftm_241453,"SELF, CAROLINE",SELF,D,State Senate,AL,Challenger,16190.5,1317940.5,0.03341570876311566,0.8362387542236771,0.11127987933031144
ftm_241454,"BUTLER, TOM",BUTLER,R,State Senate,AL,Open Seat,3487.5,272487.5,0.009590777984971946,0.9578483336746619,0.03805849150028736
ftm_241457,"WASYLUKA, AMY",WASYLUKA,D,State Senate,AL,Open Seat,2888.5,419488.5,0.015389718949355913,0.797745423654075,0.17305753480449734
ftm_241459,"BUSSMAN, PAUL",BUSSMAN,R,State Senate,AL,Incumbent,5090,459990,0.00942935448191427,0.9079039723668341,0.09958013967092098
ftm_241460,"GUDGER, GARLAN",GUDGER,R,State Senate,AL,Open Seat,18214,894464,0.01638259363022436,0.899172219469552,0.10658310327369294
ftm_241461,"REED, GREG",REED,R,State Senate,AL,Incumbent,3596,215996,0.002076467077213938,0.9839991133439673,0.02212061373169713
ftm_241462,"AYCOCK, ERIC",AYCOCK,R,State Senate,AL,Challenger,99,5999,0.002243552631192042,0.9572313325462711,0.053689356034857486
ftm_241463,"LOLLEY, STEVE",LOLLEY,R,State Senate,AL,Challenger,349,32999,0.0034449393032378885,0.7975885157570455,0.3377504715927133
ftm_241464,"MORROW, JOHNNY MACK",MORROW,D,State Senate,AL,Challenger,6673,792973,0.012478411568088356,0.9272055571533512,0.06071852198490372
ftm_241465,"STUTTS, LARRY COLLINS",STUTTS,R,State Senate,AL,Incumbent,2843.5,279493.5,0.06335070561067269,0.8904648371300645,0.07601172916717586
ftm_241467,"GIVHAN, SAM",GIVHAN,R,State Senate,AL,Open Seat,7529,382929,0.01670402978095253,0.9208669972023715,0.09299164463046555
ftm_241469,"HUNTER, MARY SCOTT",HUNTER,R,State Senate,AL,Open Seat,8489.5,325489.5,0.007772712687161101,0.9305051984218484,0.06524272667095726
ftm_241474,"BUTLER, MACK N",BUTLER,R,State Senate,AL,Open Seat,648.5,67498.5,0.03457507031696312,0.8987014346479086,0.08004616242117203
ftm_241475,"JONES, ANDREW",JONES,R,State Senate,AL,Open Seat,20573.5,1606473.5,0.027946449283334774,0.8829877260192853,0.07928826350563545
ftm_241476,"CARTER, CARL",CARTER,D,State Senate,AL,Challenger,13117,858967,0.010694281517690854,0.8782319157444248,0.11837598095120112
ftm_241477,"MCCLENDON, JIM",MCCLENDON,R,State Senate,AL,Incumbent,1797,89997,0.014308214288288284,0.9225872622526042,0.08695950729752445
ftm_241479,"WILLIAMS, JIM",WILLIAMS,D,State Senate,AL,Challenger,1487.5,83487.5,0.018655878053082175,0.9046404504363212,0.07249474303978219
ftm_241481,"PRICE, RANDY",PRICE,R,State Senate,AL,Open Seat,30559,1547959,0.00812981352055099,0.9280626400016622,0.07105093878568021
ftm_241482,"SPARKS, MIKE",SPARKS,R,State Senate,AL,Open Seat,8893.5,245493.5,0.014725278301704283,0.8978276155461378,0.10468985219630551
ftm_241483,"SPRAYBERRY, TIMOTHY F (TIM)",SPRAYBERRY,R,State Senate,AL,Open Seat,299.5,7499.5,0.03648780198952632,0.5483637179985418,0.31982530675491133
ftm_241484,"TURNER, DARRELL",TURNER,D,State Senate,AL,Open Seat,1443,336493,0.0044161942843500565,0.9489633791333534,0.03790482025589854
ftm_241486,"WARD, ROBERT CAMERON",WARD,R,State Senate,AL,Incumbent,4957.5,386957.5,0.01160357375541612,0.9664813813978989,0.03241959073985455
ftm_241488,"DECKARD, LINDSEY",DECKARD,D,State Senate,AL,Challenger,2482.5,107982.5,0.017918247667701285,0.8437773626517107,0.13635129372976168
ftm_241494,"ALLEN, GERALD",ALLEN,R,State Senate,AL,Incumbent,4697,272997,0.0025824673174770696,0.9067497900398951,0.09851873664416588
ftm_241495,"BURNHAM, RICK",BURNHAM,D,State Senate,AL,Challenger,898.5,89998.5,0.10087066605300446,0.938247328418504,0.022565816408399608
ftm_241500,"BARFOOT, WILL",BARFOOT,R,State Senate,AL,Open Seat,1096.5,81496.5,0.008852606213511308,0.9266186102655175,0.06233715178411602
ftm_241502,"WALKER, RONDA",WALKER,R,State Senate,AL,Open Seat,4345.5,120495.5,0.01998297059505797,0.8955326207060375,0.07212863763837303
ftm_241506,"KNIGHT, JOHN",KNIGHT,D,State Senate,AL,Open Seat,1497.5,149997.5,0.08080701104884912,0.7036870940745761,0.12440908866538285
ftm_241508,"WHATLEY, THOMAS M",WHATLEY,R,State Senate,AL,Incumbent,37987.5,1587387.5,0.017449741703974956,0.9450889115493142,0.04064948443807412
ftm_241510,"CHESTEEN, DONNIE",CHESTEEN,R,State Senate,AL,Open Seat,49.5,2999.5,0.08327517955621806,0.9568481513047776,0.024998528939360106
ftm_241514,"ELLIOTT, CHRIS",ELLIOTT,R,State Senate,AL,Open Seat,100064,4018864,0.010332050971944104,0.9713926425245522,0.029040049136706686
ftm_241515,"FISHER, JASON",FISHER,D,State Senate,AL,Open Seat,1546.5,148996.5,0.0068812609955033075,0.9459845021879105,0.04780280134834728
ftm_241516,"NORTHCUTT III, JOHN DAVID",NORTHCUTT,R,State Senate,AL,Open Seat,6121,509971,0.014862306415836591,0.901589651528114,0.04999983633491403
ftm_241517,"ROBERTS, WILLIAM A (BILL)",ROBERTS,R,State Senate,AL,Open Seat,349,77999,0.0029870224594544105,0.9765173415506023,0.019594854686154146
ftm_241518,"COOLEY, MICHAEL R",COOLEY,D,State Senate,AL,Challenger,49.5,2999.5,0.0018943598932229147,0.9688560519070927,0.042050914511526455
ftm_241521,"SHIREY, MARK",SHIREY,R,State Senate,AL,Open Seat,99,10499,0.003502029331395058,0.887814948814157,0.1872247512615071
ftm_241522,"WILLIAMS SR, JOHN W (JACK)",WILLIAMS,R,State Senate,AL,Open Seat,7634.5,514984.5,0.004787264793359075,0.9532983665220935,0.056568981466957574
ftm_241524,"SESSIONS, DAVID",SESSIONS,R,State Senate,AL,Open Seat,14244.5,478994.5,0.0022660671181258026,0.9874622132107749,0.01542385917397419
ftm_241726,"ADCOCK, JOHN B",ADCOCK,R,State House,NC,Open Seat,3848,183498,0.09660680076900578,0.838652642949311,0.08460440297922664
ftm_241727,"AGER JR, JOHN CURTIS",AGER,D,State House,NC,Incumbent,99,999,0.012832221608835036,0.9806759987168236,0.020714132694650052
ftm_241730,"ALEXANDER JR, JOHN MCKNITT",ALEXANDER,R,State Senate,NC,Incumbent,349,32999,0.008642763159754197,0.9759342607733561,0.03217799923523098
ftm_241732,"ALLEN, RHONDA TALTON",ALLEN,R,State House,NC,Challenger,599,59999,0.0770625480257168,0.8480056860685536,0.09547677715167563
ftm_241741,"ARP JR, LARRY DEAN",ARP,R,State House,NC,Incumbent,3539,300489,0.02091248655004254,0.8792232502951188,0.09185698042351023
ftm_241743,"AVILA, MARILYN",AVILA,R,State House,NC,Challenger,749.5,29999.5,0.0059211230002413785,0.9779640732015192,0.017175997673496084
